valid_time,lead,src,month,hour,wd_ob,ws_ob,t_fc,t_ob,w_fc,w_ob,d_fc,d_ob,p_fc,p_ob,c_fc,c_ob
2026-09-06T16:00,24,harmonie,9,16,360,6.7,13.0,10,4.0,6.7,90,360,,,95,44
2026-09-06T16:00,24,metno,9,16,360,6.7,11.6,10,4.5,6.7,4.1,360,0.0,,60.2,44
2026-09-06T16:00,24,jolly,9,16,360,6.7,13.67,10,4.68,6.7,46.3,360,0.0,,55,44
2026-09-06T16:00,6,dmi,9,16,360,6.7,12.3,10,3.2,6.7,100,360,0.0,,100,44
2026-09-06T16:00,6,knmi,9,16,360,6.7,12.1,10,3.7,6.7,96,360,0.0,,93,44
2026-09-06T16:00,6,ecmwf,9,16,360,6.7,12.4,10,2.94,6.7,18,360,0.0,,100,44
2026-09-06T16:00,6,icon,9,16,360,6.7,12.1,10,3.28,6.7,52,360,0.0,,69,44
2026-09-06T16:00,6,ukmo,9,16,360,6.7,13.0,10,1.3,6.7,29,360,0.0,,100,44
2026-09-06T16:00,6,mfr,9,16,360,6.7,9.2,10,4.93,6.7,354,360,0.0,,99,44
2026-09-06T16:00,6,gfs,9,16,360,6.7,13.8,10,3.05,6.7,67,360,0.0,,57,44
2026-09-06T16:00,6,harmonie,9,16,360,6.7,13.0,10,3.0,6.7,45,360,,,95,44
2026-09-06T16:00,6,metno,9,16,360,6.7,12.3,10,3.7,6.7,7.2,360,0.0,,33.6,44
2026-09-06T16:00,6,jolly,9,16,360,6.7,12.26,10,3.34,6.7,60.1,360,0.0,,54,44
2026-09-06T15:00,1,dmi,9,15,0.0,6.3,12.9,11.3,1.0,6.3,38,0.0,0.0,,94,44
2026-09-06T15:00,1,knmi,9,15,0.0,6.3,13.1,11.3,1.9,6.3,54,0.0,0.0,,100,44
2026-09-06T15:00,1,ecmwf,9,15,0.0,6.3,13.4,11.3,1.13,6.3,45,0.0,0.0,,87,44
2026-09-06T15:00,1,icon,9,15,0.0,6.3,12.5,11.3,3.28,6.3,52,0.0,0.0,,97,44
2026-09-06T15:00,1,ukmo,9,15,0.0,6.3,12.0,11.3,2.2,6.3,347,0.0,0.0,,94,44
2026-09-06T15:00,1,mfr,9,15,0.0,6.3,9.7,11.3,4.34,6.3,352,0.0,0.0,,99,44
2026-09-06T15:00,1,gfs,9,15,0.0,6.3,14.0,11.3,2.14,6.3,79,0.0,0.0,,100,44
2026-09-06T15:00,1,harmonie,9,15,0.0,6.3,14.0,11.3,2.0,6.3,112.5,0.0,,,70,44
2026-09-06T15:00,1,metno,9,15,0.0,6.3,13.3,11.3,2.5,6.3,0.9,0.0,0.0,,100.0,44
2026-09-06T15:00,1,jolly,9,15,0.0,6.3,12.36,11.3,3.82,6.3,38.3,0.0,0.0,,62,44
2026-09-06T18:00,48,dmi,9,18,7.0,6.6,9.5,8.0,3.9,6.6,350,7.0,0.0,,100,100
2026-09-06T18:00,48,knmi,9,18,7.0,6.6,9.5,8.0,3.8,6.6,349,7.0,0.0,,100,100
2026-09-06T18:00,48,ecmwf,9,18,7.0,6.6,10.5,8.0,3.38,6.6,19,7.0,0.0,,100,100
2026-09-06T18:00,48,icon,9,18,7.0,6.6,9.1,8.0,5.02,6.6,23,7.0,0.0,,100,100
2026-09-06T18:00,48,ukmo,9,18,7.0,6.6,9.9,8.0,3.1,6.6,33,7.0,0.0,,53,100
2026-09-06T18:00,48,mfr,9,18,7.0,6.6,7.2,8.0,5.12,6.6,354,7.0,0.0,,100,100
2026-09-06T18:00,48,gfs,9,18,7.0,6.6,10.7,8.0,3.4,6.6,62,7.0,0.0,,100,100
2026-09-06T18:00,48,harmonie,9,18,7.0,6.6,10.0,8.0,4.0,6.6,22.5,7.0,,,95,100
2026-09-06T18:00,48,metno,9,18,7.0,6.6,10.5,8.0,4.6,6.6,16.6,7.0,0.0,,99.2,100
2026-09-06T18:00,48,jolly,9,18,7.0,6.6,7.46,8.0,5.53,6.6,39.5,7.0,0.0,,59,100
2026-09-06T18:00,1,dmi,9,18,7.0,6.6,10.8,8.0,5.1,6.6,92,7.0,0.0,,0,100
2026-09-06T18:00,1,knmi,9,18,7.0,6.6,10.7,8.0,4.3,6.6,91,7.0,0.0,,0,100
2026-09-06T18:00,1,ecmwf,9,18,7.0,6.6,11.3,8.0,3.61,6.6,19,7.0,0.0,,100,100
2026-09-06T18:00,1,icon,9,18,7.0,6.6,9.6,8.0,4.36,6.6,37,7.0,0.0,,100,100
2026-09-06T18:00,1,ukmo,9,18,7.0,6.6,11.1,8.0,2.5,6.6,40,7.0,0.0,,100,100
2026-09-06T18:00,1,mfr,9,18,7.0,6.6,7.4,8.0,4.84,6.6,353,7.0,0.0,,99,100
2026-09-06T18:00,1,gfs,9,18,7.0,6.6,11.8,8.0,3.4,6.6,76,7.0,0.0,,66,100
2026-09-06T18:00,1,harmonie,9,18,7.0,6.6,11.0,8.0,5.0,6.6,90,7.0,,,95,100
2026-09-06T18:00,1,metno,9,18,7.0,6.6,11.3,8.0,4.0,6.6,20.5,7.0,0.0,,93.0,100
2026-09-06T18:00,1,jolly,9,18,7.0,6.6,9.98,8.0,4.11,6.6,55.6,7.0,0.0,,53,100
2026-09-06T19:00,24,dmi,9,19,360,5.1,8.9,8,4.9,5.1,99,360,0.0,,78,75
2026-09-06T19:00,24,knmi,9,19,360,5.1,9.2,8,6.1,5.1,87,360,0.0,,100,75
2026-09-06T19:00,24,ecmwf,9,19,360,5.1,9.5,8,4.22,5.1,14,360,0.0,,69,75
2026-09-06T19:00,24,icon,9,19,360,5.1,8.5,8,4.85,5.1,14,360,0.0,,100,75
2026-09-06T19:00,24,ukmo,9,19,360,5.1,9.3,8,1.8,5.1,68,360,0.0,,100,75
2026-09-06T19:00,24,mfr,9,19,360,5.1,8.4,8,4.5,5.1,357,360,0.0,,86,75
2026-09-06T19:00,24,gfs,9,19,360,5.1,10.5,8,3.28,5.1,59,360,0.0,,100,75
2026-09-06T19:00,24,harmonie,9,19,360,5.1,9.0,8,4.0,5.1,0,360,,,95,75
2026-09-06T19:00,24,metno,9,19,360,5.1,9.2,8,5.0,5.1,5.4,360,0.0,,89.8,75
2026-09-06T19:00,24,jolly,9,19,360,5.1,10.26,8,5.3,5.1,37.8,360,0.0,,77,75
2026-09-06T17:00,12,harmonie,9,17,350,5.7,12.0,8,2.0,5.7,45,350,,,95,75
2026-09-06T17:00,12,metno,9,17,350,5.7,11.3,8,4.5,5.7,12.0,350,0.0,,50.8,75
2026-09-06T17:00,3,dmi,9,17,350,5.7,11.7,8,4.1,5.7,97,350,0.0,,86,75
2026-09-06T17:00,3,knmi,9,17,350,5.7,11.0,8,4.2,5.7,97,350,0.0,,0,75
2026-09-06T17:00,3,ecmwf,9,17,350,5.7,12.2,8,2.95,5.7,24,350,0.0,,97,75
2026-09-06T17:00,3,icon,9,17,350,5.7,10.6,8,4.08,5.7,36,350,0.0,,100,75
2026-09-06T17:00,3,ukmo,9,17,350,5.7,12.0,8,2.1,5.7,40,350,0.0,,100,75
2026-09-06T17:00,3,mfr,9,17,350,5.7,8.6,8,4.93,5.7,354,350,0.0,,98,75
2026-09-06T17:00,3,gfs,9,17,350,5.7,12.9,8,4.24,5.7,75,350,0.0,,100,75
2026-09-06T17:00,3,harmonie,9,17,350,5.7,13.0,8,3.0,5.7,67.5,350,,,30,75
2026-09-06T17:00,3,metno,9,17,350,5.7,12.3,8,4.2,5.7,13.1,350,0.0,,98.4,75
2026-09-06T17:00,3,jolly,9,17,350,5.7,11.37,8,3.73,5.7,55.6,350,0.0,,54,75
2026-09-06T21:00,48,harmonie,9,21,360,4.6,7.0,8,5.0,4.6,0,360,,,95,75
2026-09-06T21:00,48,metno,9,21,360,4.6,8.1,8,5.1,4.6,9.2,360,0.0,,100.0,75
2026-09-06T21:00,24,dmi,9,21,360,4.6,7.2,8,4.1,4.6,355,360,0.0,,91,75
2026-09-06T21:00,24,knmi,9,21,360,4.6,7.2,8,4.0,4.6,354,360,0.0,,91,75
2026-09-06T21:00,24,ecmwf,9,21,360,4.6,8.1,8,4.41,4.6,4,360,0.0,,100,75
2026-09-06T21:00,24,icon,9,21,360,4.6,7.7,8,5.71,4.6,4,360,0.0,,100,75
2026-09-06T21:00,24,ukmo,9,21,360,4.6,8.4,8,3.3,4.6,26,360,0.0,,100,75
2026-09-06T21:00,24,mfr,9,21,360,4.6,7.1,8,4.9,4.6,1,360,0.0,,93,75
2026-09-06T21:00,24,gfs,9,21,360,4.6,7.6,8,2.82,4.6,63,360,0.0,,52,75
2026-09-06T21:00,24,harmonie,9,21,360,4.6,7.0,8,5.0,4.6,0,360,,,95,75
2026-09-06T21:00,24,metno,9,21,360,4.6,8.4,8,5.4,4.6,8.0,360,0.0,,100.0,75
2026-09-06T21:00,24,jolly,9,21,360,4.6,8.67,8,6.02,4.6,355.7,360,0.0,,78,75
2026-09-06T20:00,6,dmi,9,20,351.0,5.1,8.5,7.7,5.8,5.1,81,351.0,0.0,,100,75
2026-09-06T20:00,6,knmi,9,20,351.0,5.1,8.4,7.7,3.8,5.1,2,351.0,0.0,,100,75
2026-09-06T20:00,6,ecmwf,9,20,351.0,5.1,8.8,7.7,3.31,5.1,5,351.0,0.0,,100,75
2026-09-06T20:00,6,icon,9,20,351.0,5.1,7.8,7.7,4.95,5.1,14,351.0,0.0,,100,75
2026-09-06T20:00,6,ukmo,9,20,351.0,5.1,8.7,7.7,2.9,5.1,27,351.0,0.0,,100,75
2026-09-06T20:00,6,mfr,9,20,351.0,5.1,7.3,7.7,4.51,5.1,356,351.0,0.0,,100,75
2026-09-06T20:00,6,gfs,9,20,351.0,5.1,8.4,7.7,2.91,5.1,74,351.0,0.0,,100,75
2026-09-06T20:00,6,harmonie,9,20,351.0,5.1,8.0,7.7,3.0,5.1,67.5,351.0,,,95,75
2026-09-06T20:00,6,metno,9,20,351.0,5.1,8.9,7.7,4.1,5.1,8.6,351.0,0.0,,86.7,75
2026-09-06T20:00,6,jolly,9,20,351.0,5.1,8.28,7.7,5.49,5.1,34.3,351.0,0.0,,63,75
2026-09-06T20:00,3,dmi,9,20,351.0,5.1,8.3,7.7,4.8,5.1,82,351.0,0.0,,100,75
2026-09-06T20:00,3,knmi,9,20,351.0,5.1,8.2,7.7,4.2,5.1,77,351.0,0.0,,56,75
2026-09-06T20:00,3,ecmwf,9,20,351.0,5.1,8.8,7.7,3.31,5.1,5,351.0,0.0,,100,75
2026-09-06T20:00,3,icon,9,20,351.0,5.1,7.9,7.7,4.33,5.1,19,351.0,0.0,,100,75
2026-09-06T20:00,3,ukmo,9,20,351.0,5.1,8.7,7.7,2.9,5.1,27,351.0,0.0,,100,75
2026-09-06T20:00,3,mfr,9,20,351.0,5.1,6.6,7.7,4.71,5.1,356,351.0,0.0,,100,75
2026-09-06T20:00,3,gfs,9,20,351.0,5.1,8.4,7.7,2.91,5.1,74,351.0,0.0,,100,75
2026-09-06T20:00,3,harmonie,9,20,351.0,5.1,8.0,7.7,3.0,5.1,67.5,351.0,,,95,75
2026-09-06T20:00,3,metno,9,20,351.0,5.1,8.9,7.7,4.1,5.1,8.6,351.0,0.0,,86.7,75
2026-09-06T20:00,3,jolly,9,20,351.0,5.1,7.99,7.7,5.35,5.1,40.3,351.0,0.0,,59,75
2026-09-06T20:00,1,dmi,9,20,351.0,5.1,8.0,7.7,2.7,5.1,42,351.0,0.0,,100,75
2026-09-06T20:00,1,knmi,9,20,351.0,5.1,7.9,7.7,2.9,5.1,348,351.0,0.0,,100,75
2026-09-06T20:00,1,ecmwf,9,20,351.0,5.1,8.8,7.7,3.31,5.1,5,351.0,0.0,,100,75
2026-09-06T20:00,1,icon,9,20,351.0,5.1,8.1,7.7,5.04,5.1,14,351.0,0.0,,99,75
2026-09-06T20:00,1,ukmo,9,20,351.0,5.1,8.7,7.7,2.9,5.1,27,351.0,0.0,,100,75
2026-09-06T20:00,1,mfr,9,20,351.0,5.1,6.6,7.7,4.71,5.1,356,351.0,0.0,,100,75
2026-09-06T20:00,1,gfs,9,20,351.0,5.1,8.5,7.7,3.09,5.1,65,351.0,0.0,,100,75
2026-09-06T20:00,1,harmonie,9,20,351.0,5.1,8.0,7.7,4.0,5.1,337.5,351.0,,,95,75
2026-09-06T20:00,1,metno,9,20,351.0,5.1,8.9,7.7,4.1,5.1,8.6,351.0,0.0,,86.7,75
2026-09-06T20:00,1,jolly,9,20,351.0,5.1,7.21,7.7,5.24,5.1,358.7,351.0,0.0,,63,75
2026-09-06T23:00,48,dmi,9,23,10,5.7,7.3,7,4.1,5.7,1,10,0.0,,100,100
2026-09-06T23:00,48,knmi,9,23,10,5.7,7.3,7,4.0,5.7,0,10,0.0,,100,100
2026-09-06T23:00,48,ecmwf,9,23,10,5.7,7.6,7,5.24,5.7,13,10,0.0,,79,100
2026-09-06T23:00,48,icon,9,23,10,5.7,7.6,7,4.81,5.7,12,10,0.0,,100,100
2026-09-06T23:00,48,ukmo,9,23,10,5.7,6.8,7,3.8,5.7,20,10,0.1,,95,100
2026-09-06T23:00,48,mfr,9,23,10,5.7,7.6,7,5.8,5.7,359,10,0.0,,100,100
2026-09-06T23:00,48,gfs,9,23,10,5.7,7.6,7,5.77,5.7,26,10,0.0,,100,100
2026-09-06T23:00,48,harmonie,9,23,10,5.7,7.0,7,5.0,5.7,0,10,,,95,100
2026-09-06T23:00,48,metno,9,23,10,5.7,7.8,7,5.4,5.7,14.2,10,0.0,,100.0,100
2026-09-06T23:00,48,jolly,9,23,10,5.7,5.18,7,6.36,5.7,33.1,10,0.01,,62,100
2026-09-06T23:00,6,dmi,9,23,10,5.7,6.8,7,3.4,5.7,1,10,0.0,,100,100
2026-09-06T23:00,6,knmi,9,23,10,5.7,6.3,7,3.3,5.7,360,10,0.0,,100,100
2026-09-06T23:00,6,ecmwf,9,23,10,5.7,7.6,7,4.4,5.7,3,10,0.1,,77,100
2026-09-06T23:00,6,icon,9,23,10,5.7,7.2,7,5.92,5.7,5,10,0.0,,100,100
2026-09-06T23:00,6,ukmo,9,23,10,5.7,7.9,7,3.6,5.7,15,10,0.0,,100,100
2026-09-06T23:00,6,mfr,9,23,10,5.7,6.4,7,5.9,5.7,358,10,0.0,,100,100
2026-09-06T23:00,6,gfs,9,23,10,5.7,6.8,7,5.39,5.7,22,10,0.0,,100,100
2026-09-06T23:00,6,harmonie,9,23,10,5.7,6.0,7,5.0,5.7,0,10,,,95,100
2026-09-06T23:00,6,metno,9,23,10,5.7,7.9,7,5.5,5.7,9.1,10,0.0,,100.0,100
2026-09-06T23:00,6,jolly,9,23,10,5.7,6.32,7,6.33,5.7,5.6,10,0.0,,64,100
2026-09-06T22:00,24,dmi,9,22,2.0,6.1,6.7,7.3,3.8,6.1,2,2.0,0.0,,96,75
2026-09-06T22:00,24,knmi,9,22,2.0,6.1,7.0,7.3,4.0,6.1,4,2.0,0.0,,100,75
2026-09-06T22:00,24,ecmwf,9,22,2.0,6.1,7.7,7.3,5.02,6.1,5,2.0,0.1,,91,75
2026-09-06T22:00,24,icon,9,22,2.0,6.1,6.9,7.3,5.61,6.1,3,2.0,0.0,,99,75
2026-09-06T22:00,24,ukmo,9,22,2.0,6.1,8.0,7.3,3.4,6.1,18,2.0,0.0,,100,75
2026-09-06T22:00,24,mfr,9,22,2.0,6.1,7.4,7.3,5.7,6.1,1,2.0,0.0,,100,75
2026-09-06T22:00,24,gfs,9,22,2.0,6.1,7.7,7.3,3.5,6.1,37,2.0,0.0,,61,75
2026-09-06T22:00,24,harmonie,9,22,2.0,6.1,7.0,7.3,5.0,6.1,0,2.0,,,95,75
2026-09-06T22:00,24,metno,9,22,2.0,6.1,8.2,7.3,5.8,6.1,12.3,2.0,0.0,,100.0,75
2026-09-06T22:00,24,jolly,9,22,2.0,6.1,8.44,7.3,6.26,6.1,5.5,2.0,0.0,,80,75
2026-09-06T22:00,12,dmi,9,22,2.0,6.1,7.3,7.3,4.2,6.1,1,2.0,0.0,,100,75
2026-09-06T22:00,12,knmi,9,22,2.0,6.1,7.3,7.3,4.0,6.1,358,2.0,0.0,,100,75
2026-09-06T22:00,12,ecmwf,9,22,2.0,6.1,7.9,7.3,4.44,6.1,8,2.0,0.1,,82,75
2026-09-06T22:00,12,icon,9,22,2.0,6.1,7.3,7.3,5.41,6.1,4,2.0,0.0,,82,75
2026-09-06T22:00,12,ukmo,9,22,2.0,6.1,8.0,7.3,3.3,6.1,11,2.0,0.1,,98,75
2026-09-06T22:00,12,mfr,9,22,2.0,6.1,7.7,7.3,5.4,6.1,1,2.0,0.0,,95,75
2026-09-06T22:00,12,gfs,9,22,2.0,6.1,7.8,7.3,4.03,6.1,30,2.0,0.0,,100,75
2026-09-06T22:00,12,harmonie,9,22,2.0,6.1,7.0,7.3,4.0,6.1,0,2.0,,,95,75
2026-09-06T22:00,12,metno,9,22,2.0,6.1,8.4,7.3,5.5,6.1,10.2,2.0,0.0,,99.2,75
2026-09-06T22:00,12,jolly,9,22,2.0,6.1,7.06,7.3,5.7,6.1,10.0,2.0,0.02,,71,75
2026-09-06T22:00,3,dmi,9,22,2.0,6.1,7.0,7.3,3.8,6.1,5,2.0,0.0,,100,75
2026-09-06T22:00,3,knmi,9,22,2.0,6.1,7.0,7.3,3.7,6.1,354,2.0,0.0,,100,75
2026-09-06T22:00,3,ecmwf,9,22,2.0,6.1,7.6,7.3,3.8,6.1,360,2.0,0.1,,73,75
2026-09-06T22:00,3,icon,9,22,2.0,6.1,7.7,7.3,5.41,6.1,4,2.0,0.0,,100,75
2026-09-06T22:00,3,ukmo,9,22,2.0,6.1,8.2,7.3,3.3,6.1,18,2.0,0.0,,100,75
2026-09-06T22:00,3,mfr,9,22,2.0,6.1,6.4,7.3,5.5,6.1,358,2.0,0.0,,100,75
2026-09-06T22:00,3,gfs,9,22,2.0,6.1,7.1,7.3,4.2,6.1,38,2.0,0.0,,100,75
2026-09-06T22:00,3,harmonie,9,22,2.0,6.1,6.0,7.3,5.0,6.1,0,2.0,,,95,75
2026-09-06T22:00,3,metno,9,22,2.0,6.1,7.8,7.3,5.3,6.1,8.0,2.0,0.0,,100.0,75
2026-09-06T22:00,3,jolly,9,22,2.0,6.1,6.57,7.3,6.05,6.1,350.1,2.0,0.0,,63,75
2026-09-06T22:00,1,dmi,9,22,2.0,6.1,6.6,7.3,3.5,6.1,2,2.0,0.0,,100,75
2026-09-06T22:00,1,knmi,9,22,2.0,6.1,6.6,7.3,3.4,6.1,1,2.0,0.0,,100,75
2026-09-06T22:00,1,ecmwf,9,22,2.0,6.1,7.9,7.3,4.0,6.1,1,2.0,0.1,,65,75
2026-09-06T22:00,1,icon,9,22,2.0,6.1,7.7,7.3,5.41,6.1,4,2.0,0.0,,100,75
2026-09-06T22:00,1,ukmo,9,22,2.0,6.1,8.2,7.3,3.3,6.1,27,2.0,0.0,,100,75
2026-09-06T22:00,1,mfr,9,22,2.0,6.1,6.4,7.3,5.5,6.1,358,2.0,0.0,,100,75
2026-09-06T22:00,1,gfs,9,22,2.0,6.1,7.1,7.3,4.2,6.1,38,2.0,0.0,,100,75
2026-09-06T22:00,1,harmonie,9,22,2.0,6.1,6.0,7.3,5.0,6.1,0,2.0,,,95,75
2026-09-06T22:00,1,metno,9,22,2.0,6.1,8.2,7.3,5.6,6.1,6.2,2.0,0.0,,100.0,75
2026-09-06T22:00,1,jolly,9,22,2.0,6.1,6.26,7.3,6.07,6.1,351.7,2.0,0.0,,63,75
2026-09-07T04:00,48,dmi,9,4,10,6.7,7.6,7,6.0,6.7,19,10,0.2,,100,100
2026-09-07T04:00,48,knmi,9,4,10,6.7,7.3,7,5.3,6.7,11,10,0.0,,100,100
2026-09-07T04:00,48,ecmwf,9,4,10,6.7,7.1,7,6.03,6.7,6,10,0.8,,100,100
2026-09-07T04:00,48,icon,9,4,10,6.7,7.4,7,6.93,6.7,5,10,0.0,,100,100
2026-09-07T04:00,48,ukmo,9,4,10,6.7,6.2,7,5.0,6.7,3,10,0.5,,100,100
2026-09-07T04:00,48,mfr,9,4,10,6.7,7.3,7,6.61,6.7,357,10,0.2,,95,100
2026-09-07T04:00,48,gfs,9,4,10,6.7,7.6,7,8.05,6.7,25,10,2.7,,100,100
2026-09-07T04:00,48,harmonie,9,4,10,6.7,7.0,7,7.0,6.7,0,10,,,90,100
2026-09-07T04:00,48,metno,9,4,10,6.7,7.3,7,6.9,6.7,9.1,10,0.7,,100.0,100
2026-09-07T04:00,48,jolly,9,4,10,6.7,5.36,7,8.08,6.7,28.4,10,0.32,,64,100
2026-09-07T00:00,24,harmonie,9,0,30,5.7,8.0,8,6.0,5.7,0,30,,,95,100
2026-09-07T00:00,24,metno,9,0,30,5.7,7.4,8,6.4,5.7,9.6,30,0.5,,100.0,100
2026-09-07T00:00,3,dmi,9,0,30,5.7,7.1,8,4.8,5.7,358,30,0.0,,100,100
2026-09-07T00:00,3,knmi,9,0,30,5.7,7.1,8,4.7,5.7,358,30,0.0,,100,100
2026-09-07T00:00,3,ecmwf,9,0,30,5.7,8.2,8,5.32,5.7,12,30,0.1,,73,100
2026-09-07T00:00,3,icon,9,0,30,5.7,7.2,8,7.31,5.7,2,30,0.0,,100,100
2026-09-07T00:00,3,ukmo,9,0,30,5.7,7.1,8,3.6,5.7,19,30,0.0,,100,100
2026-09-07T00:00,3,mfr,9,0,30,5.7,6.3,8,6.3,5.7,360,30,0.0,,100,100
2026-09-07T00:00,3,gfs,9,0,30,5.7,7.3,8,6.87,5.7,21,30,0.0,,100,100
2026-09-07T00:00,3,harmonie,9,0,30,5.7,7.0,8,5.0,5.7,0,30,,,90,100
2026-09-07T00:00,3,metno,9,0,30,5.7,8.2,8,6.2,5.7,14.6,30,0.1,,100.0,100
2026-09-07T00:00,3,jolly,9,0,30,5.7,6.56,8,7.13,5.7,346.2,30,0.0,,66,100
2026-09-07T00:00,1,dmi,9,0,30,5.7,6.3,8,3.7,5.7,356,30,0.0,,100,100
2026-09-07T00:00,1,knmi,9,0,30,5.7,6.3,8,3.7,5.7,355,30,0.0,,100,100
2026-09-07T00:00,1,ecmwf,9,0,30,5.7,8.2,8,5.32,5.7,12,30,0.1,,73,100
2026-09-07T00:00,1,icon,9,0,30,5.7,7.5,8,7.11,5.7,3,30,0.0,,100,100
2026-09-07T00:00,1,ukmo,9,0,30,5.7,7.1,8,3.6,5.7,19,30,0.0,,100,100
2026-09-07T00:00,1,mfr,9,0,30,5.7,6.5,8,6.3,5.7,1,30,0.0,,100,100
2026-09-07T00:00,1,gfs,9,0,30,5.7,7.7,8,6.76,5.7,24,30,0.0,,100,100
2026-09-07T00:00,1,harmonie,9,0,30,5.7,7.0,8,5.0,5.7,0,30,,,95,100
2026-09-07T00:00,1,metno,9,0,30,5.7,8.2,8,6.2,5.7,14.6,30,0.1,,100.0,100
2026-09-07T00:00,1,jolly,9,0,30,5.7,6.44,8,6.98,5.7,352.6,30,0.0,,64,100
2026-09-07T02:00,12,dmi,9,2,360,8.2,7.9,7,6.4,8.2,9,360,0.0,,100,100
2026-09-07T02:00,12,knmi,9,2,360,8.2,7.3,7,7.4,8.2,10,360,0.2,,100,100
2026-09-07T02:00,12,ecmwf,9,2,360,8.2,7.4,7,5.76,8.2,8,360,0.2,,100,100
2026-09-07T02:00,12,icon,9,2,360,8.2,6.9,7,6.2,8.2,10,360,0.0,,100,100
2026-09-07T02:00,12,ukmo,9,2,360,8.2,7.1,7,4.6,8.2,16,360,0.2,,100,100
2026-09-07T02:00,12,mfr,9,2,360,8.2,6.8,7,6.6,8.2,2,360,0.0,,100,100
2026-09-07T02:00,12,gfs,9,2,360,8.2,7.7,7,7.88,8.2,20,360,0.2,,100,100
2026-09-07T02:00,12,harmonie,9,2,360,8.2,7.0,7,6.0,8.2,0,360,,,90,100
2026-09-07T02:00,12,metno,9,2,360,8.2,7.7,7,6.3,8.2,13.0,360,0.1,,100.0,100
2026-09-07T02:00,12,jolly,9,2,360,8.2,6.81,7,7.62,8.2,15.8,360,0.08,,76,100
2026-09-07T02:00,3,dmi,9,2,360,8.2,6.8,7,6.1,8.2,8,360,0.0,,100,100
2026-09-07T02:00,3,knmi,9,2,360,8.2,6.8,7,6.0,8.2,7,360,0.0,,100,100
2026-09-07T02:00,3,ecmwf,9,2,360,8.2,7.4,7,5.94,8.2,13,360,0.1,,88,100
2026-09-07T02:00,3,icon,9,2,360,8.2,6.9,7,7.41,8.2,2,360,0.0,,100,100
2026-09-07T02:00,3,ukmo,9,2,360,8.2,6.9,7,4.4,8.2,19,360,0.1,,100,100
2026-09-07T02:00,3,mfr,9,2,360,8.2,6.4,7,7.01,8.2,2,360,0.0,,100,100
2026-09-07T02:00,3,gfs,9,2,360,8.2,7.7,7,8.26,8.2,21,360,0.0,,100,100
2026-09-07T02:00,3,harmonie,9,2,360,8.2,7.0,7,6.0,8.2,0,360,,,95,100
2026-09-07T02:00,3,metno,9,2,360,8.2,7.3,7,6.3,8.2,14.0,360,0.1,,100.0,100
2026-09-07T02:00,3,jolly,9,2,360,8.2,6.39,7,7.95,8.2,352.2,360,0.02,,65,100
2026-09-07T01:00,6,dmi,9,1,10,7.2,7.5,7,5.2,7.2,8,10,0.0,,100,75
2026-09-07T01:00,6,knmi,9,1,10,7.2,7.7,7,4.9,7.2,6,10,0.0,,100,75
2026-09-07T01:00,6,ecmwf,9,1,10,7.2,7.5,7,5.45,7.2,7,10,0.2,,100,75
2026-09-07T01:00,6,icon,9,1,10,7.2,6.9,7,8.51,7.2,3,10,0.0,,100,75
2026-09-07T01:00,6,ukmo,9,1,10,7.2,7.3,7,4.3,7.2,15,10,0.2,,100,75
2026-09-07T01:00,6,mfr,9,1,10,7.2,6.2,7,6.5,7.2,360,10,0.0,,100,75
2026-09-07T01:00,6,gfs,9,1,10,7.2,7.4,7,7.95,7.2,21,10,0.0,,100,75
2026-09-07T01:00,6,harmonie,9,1,10,7.2,7.0,7,6.0,7.2,0,10,,,90,75
2026-09-07T01:00,6,metno,9,1,10,7.2,7.8,7,6.4,7.2,12.9,10,0.1,,100.0,75
2026-09-07T01:00,6,jolly,9,1,10,7.2,6.64,7,7.8,7.2,8.8,10,0.03,,68,75
2026-09-07T03:00,6,dmi,9,3,7.0,7.6,7.4,7.3,7.4,7.6,12,7.0,0.1,,100,75
2026-09-07T03:00,6,knmi,9,3,7.0,7.6,7.4,7.3,7.3,7.6,11,7.0,0.1,,100,75
2026-09-07T03:00,6,ecmwf,9,3,7.0,7.6,7.1,7.3,6.04,7.6,12,7.0,0.1,,100,75
2026-09-07T03:00,6,icon,9,3,7.0,7.6,6.9,7.3,8.03,7.6,5,7.0,0.1,,100,75
2026-09-07T03:00,6,ukmo,9,3,7.0,7.6,6.9,7.3,4.5,7.6,19,7.0,0.2,,100,75
2026-09-07T03:00,6,mfr,9,3,7.0,7.6,6.4,7.3,7.41,7.6,3,7.0,0.0,,100,75
2026-09-07T03:00,6,gfs,9,3,7.0,7.6,7.5,7.3,8.98,7.6,19,7.0,0.1,,100,75
2026-09-07T03:00,6,harmonie,9,3,7.0,7.6,8.0,7.3,7.0,7.6,0,7.0,,,90,75
2026-09-07T03:00,6,metno,9,3,7.0,7.6,7.2,7.3,6.1,7.6,13.0,7.0,0.2,,100.0,75
2026-09-07T03:00,6,jolly,9,3,7.0,7.6,6.4,7.3,8.62,7.6,4.1,7.0,0.08,,68,75
2026-09-07T08:00,48,dmi,9,8,360,9.8,6.7,8,7.8,9.8,10,360,2.2,,100,100
2026-09-07T08:00,48,knmi,9,8,360,9.8,6.7,8,7.6,9.8,9,360,2.2,,100,100
2026-09-07T08:00,48,ecmwf,9,8,360,9.8,7.4,8,6.81,9.8,3,360,2.2,,94,100
2026-09-07T08:00,48,icon,9,8,360,9.8,7.3,8,8.26,9.8,7,360,0.6,,100,100
